recipe_id,ingredient_name
1122,garlic clove
1122,spring onions
1122,thyme
1122,egg
1122,milk
1122,flour
1122,powder
1122,your favourite chutney
1122,small cubes
1123,quantity basic biscuit dough - link
1123,cinnamon
1123,raspberry jam
1123,icing sugar
1123,icing to decorate
1124,sushi rice
1124,rice wine vinegar
1124,caster sugar
1124,salmon slices
1125,minced soy
1125,rapeseed oil
1125,baby aubergines
1125,whole sichuan pepper
1125,garlic
1125,ginger
1125,red chilli
1125,dark soy sauce
1125,heaped tbsp  chilli bean paste
1125,rice wine
1125,spring onions
1125,vegetable stock cold
1125,chinkiang black rice vinegar
1125,tamari
1125,sesame oil
1125,golden syrup
1125,cornflour
1126,unsalted butter
1126,flour
1126,powder
1126,caster sugar
1126,eggs
1126,buttermilk
1126,vanilla extract
1126,sunflower oil
1126,maple syrup
1126,streaky bacon
1126,unsalted butter
1126,maple syrup
1127,flour
1127,pork tenderloin
1127,oil
1127,red onions
1127,chicken stock
1127,cranberry sauce
1127,honey
1128,skinless boneless  chicken breasts
1128,clear honey
1128,olive oil
1128,curly  lettuce
1129,lamb shoulder
1129,vegetable
1129,red wine
1129,carrots roughly chopped
1129,onions
1129,celery
1129,bay
1129,a few rosemary sprigs
1129,a few thyme sprigs
1129,lamb
1129,seasonal greens
1130,tortillas wraps
1130,8 small or 4 large slices  ham
1130,roasted peppers
1130,grated  cheddar
1131,couscous
1131,chickpeas
1131,zest 1  lemon
1131,hot  chicken stock
1131,harissa paste
1131,lamb chops approx
1131,pot  natural yogurt
1131,rocket
1132,sweet potatoes
1132,olive oil
1132,sweet smoked paprika
1132,mixed herbs
1133,sunflower oil
1133,crunchy stir-fry  vegetables
1133,mushroom
1133,thai green curry paste
1133,reduced-fat  coconut milk
1133,vegetable
1133,wok
1134,jarred  black beans
1134,olive oil
1134,red onion
1134,garlic
1134,jalapeño
1134,jarred roasted red pepper
1134,cumin
1134,paprika
1134,egg
1134,breadcrumbs
1134,chives finely chopped
1134,halloumi
1134,burger buns
1134,garlic bulb
1134,olive oil
1134,mayonnaise
1134,tahini
1134,lemon
1134,red onion
1134,red wine vinegar
1134,caster sugar
1134,sumac
1135,gooseberries
1135,150g-250g  caster sugar
1135,gin
1135,wide-mouthed
1136,eggs
1136,onion
1136,vegetable oil
1136,korma paste
1136,green bean
1136,young leaf spinach
1136,cherry tomato
1136,reduced-fat coconut milk
1137,skim milk
1137,butter
1137,crème fraîche
1138,chickpeas
1138,olive oil
1138,runny honey
1138,harissa
1138,garlic clove
1138,thumb-sized piece  ginger
1138,cod fillets
1138,green beans
1139,pistachio cream
1139,light muscovado sugar
1139,caster sugar
1139,vanilla bean paste
1139,egg
1139,flour
1139,powder
1139,chocolate chips
1139,chopped pistachios
1140,goose fat
1140,large chunks
1140,streaky bacon
1140,shallot
1140,chestnut mushrooms
1140,garlic
1140,bouquet garni
1140,tomato purée
1140,red wine burgundy
1140,celeriac
1140,olive oil
1140,1 or 2  rosemary
1140,bay
1140,cardamom pods
1141,vegetable
1141,onions
1141,bay
1141,thyme
1141,beef stock
1141,maris piper potatoes
1141,cornflour
1141,ready-rolled shortcrust pastry
1141,flour
1141,egg
1142,aubergines
1142,red peppers
1142,red onions
1142,garlic
1142,olive oil
1142,cherry tomatoes
1142,chickpeas
1142,molasses
1142,lemon
1142,honey
1142,capers
1142,rocket
1142,sunflower
1143,unsalted butter
1143,dark chocolate
1143,golden caster sugar
1143,eggs
1143,guinness
1143,clotted cream
1144,flour
1144,salt
1144,sugar
1144,tsp
1144,buttermilk
1145,porcini mushrooms
1145,vegetable oil
1145,braising steak
1145,onions
1145,large chunks
1145,golden caster sugar
1145,flour
1145,dark ale
1145,beef stock cubes
1145,each thyme bay leaf
1145,bacon lardons
1145,chestnut mushrooms
1145,flour
1145,lard
1145,egg yolk
1146,onion
1146,potato
1146,1litre ham
1146,frozen petit pois
1146,thickly sliced ham
1147,cooking chocolate
1147,caster sugar
1147,water
1148,olive oil
1148,onion
1148,baby mushrooms
1148,tagliatelle
1148,garlic cloves crushed
1148,low-fat crème fraîche
1148,parmesan
1148,baby spinach
1148,chilli flakes
1149,2 large or 4 small  chicken thighs
1149,olive oil
1149,rosemary sprig
1149,thyme sprigs
1149,parmesan
1149,garlic
1149,cannellini beans
1149,chicken stock
1149,lemon
1149,crème fraîche
1149,rocket
1149,pesto
1150,rapeseed oil
1150,onions
1150,finely chopped ginger
1150,garlic
1150,red chilli
1150,thyme
1150,cinnamon
1150,paprika
1150,coriander
1150,cumin seeds
1150,chopped tomatoes
1150,low salt vegetable stock
1150,green peppers
1150,sweet potato
1150,plantains
1150,brown basmati rice
1150,red kidney beans
1150,coriander
1150,thick
1151,unsalted butter
1151,self-raising flour
1151,muscovado sugar
1151,black treacle
1151,golden syrup
1151,eggs
1151,milk
1151,balls
1151,fine sea salt
1151,ginger
1151,cinnamon
1151,bicarbonate
1151,crystallised ginger pieces
1151,milk
1151,icing sugar
1151,white chocolate
1152,floury potatoes
1152,garlic
1152,rosemary sprigs
1152,olive oil
1152,eggs
1153,olive oil
1153,baby potatoes
1153,meatballs
1153,onion
1153,carrot
1153,cherry tomatoes
1153,garlic clove
1153,tomato purée
1153,passata
1153,cheddar
1153,parmesan
1153,a few  basil leaves
1154,pot ready-made chilled custard
1154,dark chocolate
1154,shop-bought chocolate brownies
1154,coffee
1154,irish cream liqueur
1154,maltesers
1154,double cream
1154,icing sugar
1155,pork chops
1155,100-140g stilton
1155,rounded tbsp apple sauce
1155,mashed potato
1156,vodka
1156,ice
1156,150-200ml ginger beer
1156,few dashes
1156,mint
1156,wedge
1157,florets
1157,grated cheddar
1157,baby's milk
1158,lemons
1158,punnet blackberries
1158,few mint sprigs
1158,icing sugar
1158,fizzy water
1159,salted butter
1159,caster sugar
1159,eggs
1159,self-raising flour
1159,cinnamon
1159,ginger
1159,powder
1159,natural yogurt
1159,vanilla paste
1159,white chocolate chips
1159,festively shaped ginger biscuits
1159,egg white
1159,caster sugar
1159,bay leaves
1159,cocktail cherries
1159,morello
1159,edible glitter
1159,egg white
1159,caster sugar
1159,green and red food colouring gel
1159,gold leaf
1159,butter
1159,icing sugar
1159,vanilla paste
1159,milk
1160,stoned date
1160,butter
1160,light muscovado sugar
1160,self-raising flour
1160,powder
1160,eggs
1160,raisin
1160,chopped candied peel
1160,dark glacé cherry
1160,pecan
1160,stem ginger
1160,caster sugar
1160,brandy
1160,butterscotch sauce
1160,holly sprig
1161,vegetable oil
1161,cumin seeds
1161,red chillies
1161,1 clove
1161,cinnamon stick
1161,bay leaf
1161,onion
1161,turmeric
1161,garlic
1161,chickpeas
1161,paprika
1161,coriander
1161,tomatoes
1161,chopped coriander
1162,shortbread biscuits
1162,butter
1162,ripe apricots
1162,sheets leaf gelatine
1162,white chocolate
1162,pot double cream
1162,light soft cheese
1162,caster sugar
1162,icing sugar
1163,aubergines
1163,extra virgin olive oil
1163,red peppers
1163,cinnamon
1163,chilli flakes
1163,za'atar
1163,molasses
1163,puy lentils
1163,basmati rice
1163,1 pomegranate
1163,flat-leaf parsley
1163,greek
1164,a little rapeseed oil
1164,turkey rashers
1164,tomatoes
1164,wholegrain bread
1164,english mustard
1164,ripe  avocado
1164,rocket
1165,milk chocolate
1165,dark chocolate
1165,marshmallows
1165,punnets good-sized strawberries stalks
1165,a selection
1166,rye flour
1166,wholemeal flour
1166,pumpkin seed
1166,powder
1166,salt
1166,golden caster sugar
1166,egg
1167,good-quality extra-virgin olive oil
1167,sweet  chilli sauce
1167,chopped fresh  basil
1167,lemon
1167,medium-sized ripe mangoes
1167,serrano ham
1167,mozzarella balls
1167,rocket
1167,a few small  basil
1168,olive oil
1168,banana shallots
1168,rosemary sprig
1168,cider vinegar
1168,light brown soft sugar
1168,sheets
1168,almonds
1168,figs
1168,flaked almonds
1168,sesame seeds
1169,butter
1169,short-grain pudding rice
1169,light muscovado sugar
1169,double cream
1169,vanilla extract
1169,full-fat milk
1170,shallot
1170,celery
1170,parsley
1170,chickpeas
1170,garam masala
1170,tomato purée
1170,flour
1170,polenta couscous
1170,oil
1170,burger buns
1171,milk
1171,turnips
1171,potatoes
1171,butter
1171,garlic clove
1171,double cream
1171,dijon mustard
1172,chickpeas
1172,broad beans
1172,onion
1172,garlic
1172,parsley
1172,coriander
1172,basil leaves
1172,cumin
1172,coriander
1172,marjoram
1172,cinnamon
1172,fennel seeds
1172,allspice
1172,caraway
1172,chilli flakes
1172,new potato
1172,bicarbonate
1172,sesame seeds
1172,oil
1172,arabic bread
1172,tahini
1172,lemons
1172,garlic clove
1172,harissa
1173,grapefruit
1173,mozzarella pearls
1173,pesto
1173,olive oil
1173,cherry tomatoes
1173,basil
1173,pineapple rings
1173,12 small cubes
1173,12 small cubes
1173,cooked and shelled prawns
1173,lemon
1173,2 even chunks
1173,sesame oil
1173,sesame seeds
1173,bamboo
1174,vegetable oil
1174,crushed
1174,cardamom seeds
1174,onion
1174,garlic
1174,ginger
1174,masala powder
1174,tomato purée
1174,sugar
1174,finely chopped fresh root ginger
1174,green chillies
1174,skinless boneless chicken thighs
1174,coconut milk
1174,salt
1174,fresh coriander
1175,sunflower oil
1175,cumin seeds
1175,onion
1175,garlic
1175,tomato purée
1175,curry powder
1175,chilli powder
1175,chicken breasts
1175,fenugreek seeds
1175,double cream
1175,flour
1175,all-butter puff pastry block
1175,egg
1176,asparagus
1176,olive & basil focaccia roll
1176,olive oil
1176,box greek salad
1177,vanilla pod
1177,lemon
1177,double cream
1177,raspberries
1177,egg yolks
1177,golden caster sugar
1177,demerara sugar
1178,couscous
1178,skinless salmon fillets
1178,olive oil
1178,tahini
1178,lemons
1178,small pieces
1178,pomegranate seeds
1178,flat-leaf parsley
1179,vodka
1179,triple sec
1179,lime juice
1179,caster sugar
1179,pineapple juice
1179,tropical juice
1179,ice
1179,sparkling water
1179,few mint sprigs
1179,peeled and sliced kiwi
1179,orange
1179,raspberries
1180,amaretto
1180,sugar syrup
1180,few dashes
1180,almond essence
1180,ice
1180,brandy
1180,orange peel twist
1181,cold-pressed rapeseed oil
1181,red pepper
1181,garlic clove
1181,chilli flakes
1181,haricot beans
1181,extra virgin olive oil
1181,lemon juice
1181,assorted vegetable sticks
1181,wholemeal flour
1181,powder
1181,mixed seeds
1181,finely chopped fresh thyme
1181,full-fat natural bio yogurt
1181,extra virgin olive oil
1182,good-quality vanilla custard
1182,carton double cream
1183,tagliatelle
1183,olive oil
1183,garlic clove
1183,spinach
1183,cream cheese
1183,juice
1183,salmon
1183,basil
1184,milk
1184,caster sugar
1184,unsalted butter
1184,fine  sea salt
1184,english mustard powder
1184,strong white bread flour
1184,sachet  fast-action dried yeast
1184,eggs
1184,oil
1184,mature cheddar
1184,parmesan
1184,chives
1184,ham
1185,soft butter
1185,caster sugar
1185,egg yolk
1185,vanilla extract
1185,zest 2 lemons juice
1185,flour
1185,good lemon curd
1185,icing sugar
1186,extra-virgin olive oil
1186,lemon juice
1186,fine  green beans stalk
1186,baby leaf  spinach
1187,porcini mushrooms
1187,butter
1187,shallots
1187,chestnut mushrooms
1187,crème fraîche
1188,olive oil
1188,white mushrooms
1188,onion
1188,garlic cloves crushed
1188,flour
1188,mustard powder
1188,sweet smoked paprika
1188,hot smoked paprika
1188,white wine
1188,vegetable stock
1188,jord oat drink
1188,lemon
1188,parsley
1188,white rice
1189,bone thickness rib-eye steak
1189,extra-virgin olive oil
1189,their skins
1189,thyme sprigs
1189,bay leaf
1189,white wine vinegar
1189,basil stalks
1189,bay leaf
1189,few peppercorns
1189,egg yolks
1189,unsalted butter
1189,lemon juice
1190,sunflower oil
1190,red onions
1190,head cauliflower
1190,vegetable stock cube
1190,coriander
1190,passata
1190,red pepper
1190,yellow pepper
1190,chickpea
1190,natural yogurt
1190,green chilli
1190,boiled  rice
1190,naan bread
1191,golden raisins
1191,irish single-malt whiskey
1191,demerara sugar
1191,½kg cooking apple
1191,butter
1191,cinnamon stick
1191,pot whipping cream
1191,egg
1191,flour
1191,butter
1191,sugar
1191,eggs
1191,muscovado sugar
1191,flaky sea salt
1191,zest 3  lemon
1192,butter
1192,onion
1192,carrots
1192,bay
1192,thyme sprig
1192,caster sugar
1192,flour
1192,yeast
1192,tomato purée
1192,balsamic vinegar
1192,dark soy sauce
1192,madeira
1192,vegetable stock
1193,pistachios
1193,golden caster sugar
1193,room temperature
1193,flour
1193,powder
1193,bicarbonate
1193,eggs
1193,greek-style
1193,3 lemons
1193,coarsely grated courgette
1193,icing sugar
1193,lemon curd
1194,olive oil
1194,medium-sized courgettes
1194,garlic
1194,butter beans
1194,lemon
1194,parmesan
1194,basil
1194,pistachios
1194,sliced sourdough
1195,packet plain tortilla chips
1195,salsa
1195,a few sliced spring onions
1195,a good chunk
1195,a pinch
1195,soured cream
1196,even-size potatoes
1196,goose fat
1196,salt
1197,skinless chicken breasts
1197,egg
1197,finely crushed cornflakes
1197,garlic cloves crushed
1197,korma paste
1197,soy sauce
1197,ketchup
1197,honey
1197,cornflour
1198,black peppercorns
1198,cumin seeds
1198,coriander seeds
1198,paprika
1198,oregano
1198,2 large or 3 small sweet potatoes
1198,vegetable oil
1198,onions
1198,garlic
1198,chipotle paste
1198,smooth peanut butter
1198,apple cider vinegar
1198,chopped tomatoes
1198,vegetable stock pot
1198,bay
1198,cinnamon stick
1198,dark chocolate
1198,black beans
1198,sliced jalapeños
1198,chopped coriander
1199,‘00’ flour
1199,eggs
1199,olive oil
1199,garlic cloves crushed
1199,baby spinach
1199,lemon
1199,nutmeg
1199,ricotta
1199,butter
1199,a handful
1199,grated parmesan
1199,a squeeze
1200,boneless skinless chicken breasts
1200,1 lemon
1200,oil
1200,mixed salad
1200,red onion
1200,garlic paste
1200,black olives
1201,rapeseed oil
1201,red onions
1201,chicken legs
1201,thyme
1201,madras curry powder
1201,allspice
1201,tomatoes
1201,red chilli
1201,garlic
1201,vegetable bouillon
1201,brown basmati
1201,red onion
1201,garlic
1201,thyme
1201,vegetable bouillon
1201,black-eyed beans
1202,onions
1202,thumb-size piece fresh root ginger
1202,garlic cloves crushed
1202,sunflower oil
1202,turmeric
1202,coriander
1202,chopped tomatoes
1202,creamed coconut
1202,mango chutney
1202,green chilli
1202,chopped coriander
1202,1 lemon
1202,green pepper
1203,caster sugar
1203,eggs
1203,cornflour
1203,double cream
1203,full-fat milk
1203,brandy marsala
1203,vanilla pod
1203,cream-filled profiteroles
1203,orange
1203,crunchy
1203,thick rounds
1204,basmati rice
1204,special mixed frozen vegetables
1204,a generous handful
1204,vegetable stock cube
1204,korma curry paste
1204,a generous handful
1205,butter
1205,flour
1205,golden caster sugar
1205,light soft brown sugar
1205,eggs
1205,honey
1205,powder
1205,cinnamon
1205,mixed spice
1205,ginger
1205,salt
1205,buttermilk
1205,raspberry jam
1205,raspberry
1205,butter
1205,soft cheese
1205,icing sugar
1206,olive oil
1206,pumpkin seeds
1206,red chicory
1206,rocket
1206,cherry tomatoes
1206,spring onions
1206,cherries
1206,chopped parsley
1206,feta
1206,cherry
1206,extra virgin olive oil
1206,lime
1206,dijon mustard
1207,pot  double cream
1207,greek yogurt
1207,meringues
1207,strawberries
1207,lemon curd
1207,raspberry
1207,punnet raspberry
1207,punnet  strawberries
1207,icing sugar
1207,lemon juice
1208,rapeseed oil
1208,garlic clove
1208,spinach
1208,skinless cod fillets
1208,soft goat's cheese
1208,a few thyme
1209,olive oil
1209,onion
1209,fat garlic
1209,red wine
1209,clear honey
1209,parsley
1209,crusty bread
1210,lemon
1210,a small bunch
1210,trout
1210,olive oil
1210,greek yogurt
1210,garlic clove
1210,runner beans
1210,thin rounds
1211,rizazz pure basmati rice
1211,frozen pea
1211,peeled
1211,mild  curry powder
1211,a spoonful natural yogurt
1212,olive oil
1212,chicken breast
1212,chorizo
1212,leek
1212,red pepper
1212,kale any tough stalks
1212,low salt soy sauce
1212,red wine vinegar
1212,microwave wholegrain rice
1213,porridge oats
1213,hazelnuts
1213,pumpkin seeds
1213,cinnamon
1213,sulphur-free dried apricots
1213,apple fruit crisps
1213,fortified oat milk
1213,blueberries
1214,miso paste
1214,melted butter
1214,spinach
1214,soy sauce
1214,toast
1214,black sesame seeds
1214,spring onions
1215,shallots
1215,molasses
1215,pul biber
1215,sumac
1215,oregano
1215,red wine
1215,extra virgin olive oil
1215,duck
1215,parsley sprigs
1216,parsnips
1216,red onions
1216,red peppers
1216,butternut squash sliced
1216,olive
1216,basil pesto
1216,salad spinach
1216,pine nut
1216,garlic clove
1217,basmati rice
1217,butter
1217,1large onion
1217,1large sprig fresh  thyme
1217,bay
1217,cinnamon sticks
1217,cardamom pods
1217,3 cloves
1217,thinly pared strips lemon zest
1217,boiling  chicken stock
1218,chicken breasts skin
1218,flour
1218,olive
1218,unsalted butter
1218,garlic
1218,hot chicken stock
1218,double cream
1218,parmigiano-reggiano
1218,flat-leaf parsley
1218,steamed green beans
1219,5-5½ kg oven-ready turkey
1219,butter
1219,thyme
1219,bay
1219,carrots
1219,star anise
1219,nutmeg
1219,ginger
1219,black pepper
1219,light muscovado sugar
1219,light muscovado sugar light muscovado sugar
1219,maple syrup
1219,melted butter
1219,cider vinegar
1220,butter
1220,peanut butter
1220,golden caster sugar
1220,egg
1220,vanilla extract
1220,flour
1220,bicarbonate
1220,peanut butter cups rolos
1220,milk chocolate
1220,eyes
1221,pot double cream
1221,bar  white chocolate
1221,raspberries
1221,cream cheese
1221,golden caster sugar
1221,vanilla
1221,fox's butter crinkle crunch
